timestamp,open,high,low,volume,dividend amount,firstDiffAbs,firstDiff_%,ROC_2,score,pos_simple,neg_simple,Action,n-1,n-2,n-3,adjusted close
4/11/14,528.02,532.24,517.14,44688500,0,-1.614,-2.349837521,-0.010154172,0.000903144,1,12,Call,83.2633,85.1153,89.3244,68.6856
4/17/14,521.9,527.76,511.33,34688000,0,0.7046,1.015417163,-0.082176633,0.023782739,7,3,Call,84.1425,81.6341,79.4249,69.3902
4/25/14,525.34,571.99,523.96,68937100,0,6.2128,8.21766332,-0.034830266,0.000726041,4,19,Call,84.5905,84.9348,85.8134,75.603
5/2/14,572.8,599.43,572.55,67823800,0,2.7283,3.483026581,0.006387946,0.017851967,9,28,Put,84.6198,82.6917,79.3221,78.3313
5/9/14,590.14,604.4099,580.33,52371100,3.29,-0.4972,-0.638794564,-0.020028983,0.005195236,2,13,Call,84.8773,84.6198,82.6917,77.8341
5/16/14,587.49,597.53,585.4,37373300,0,1.5908,2.002898335,-0.02706222,0.015256399,8,16,Call,84.9348,85.8134,84.1425,79.4249
5/23/14,597.85,614.7293,597.33,42229300,0,2.2092,2.706222032,-0.029811332,0.014391782,8,8,Call,85.1153,89.3244,88.1997,81.6341
5/30/14,615.88,644.17,615.63,57315800,0,2.5084,2.981133197,-0.019471318,0.025595698,7,4,Call,85.5861,84.5905,84.9348,84.1425
6/6/14,633.96,651.26,622.5,58974500,0,1.6709,1.9471318,0.010344405,0.029435055,6,17,Put,85.8134,84.1425,81.6341,85.8134
6/13/14,92.7,95.05,90.88,293146997,0,-0.8786,-1.034440536,0.004070197,-0.003039188,5,14,Put,86.8167,84.8773,84.6198,84.9348
6/20/14,91.51,92.75,90.9,235227000,0,-0.3443,-0.407019701,-0.01163273,-0.002156154,4,11,Call,87.4541,89.5796,90.0148,84.5905
6/27/14,91.32,92,89.65,216257000,0,0.9956,1.163273008,-0.021801595,0.013319549,4,7,Call,87.4936,85.5861,84.5905,85.5861
7/3/14,92.1,94.1,92.09,139168800,0,1.9075,2.180159463,-0.012497616,0.013476998,4,13,Call,87.8658,88.6009,87.4936,87.4936
7/11/14,94.14,96.8,93.52,231830000,0,1.1073,1.249761571,0.008366167,0.011231012,3,15,Put,88.1997,86.8167,84.8773,88.6009
7/18/14,95.86,97.1,92.57,249075900,0,-0.7351,-0.83661675,-0.033182771,0.007860391,5,11,Call,88.5928,89.4477,90.8815,87.8658
7/25/14,94.99,97.88,93.72,276392000,0,3.0157,3.318277097,0.016029479,0.007827359,4,22,Put,88.6009,87.4936,85.5861,90.8815
8/1/14,97.82,99.44,94.81,236825000,0,-1.4338,-1.602947868,0.009649768,0.014033901,5,11,Put,89.3244,88.1997,86.8167,89.4477
8/8/14,96.37,96.58,93.28,223025000,0.47,-0.8549,-0.964976838,-0.03306826,0.002117402,4,17,Call,89.4477,90.8815,87.8658,88.5928
8/15/14,95.27,98.19,94.8355,179363000,0,3.0298,3.306826045,-0.032965015,0.019376084,3,8,Call,89.5796,90.0148,101.4803,91.6226
8/22/14,98.49,101.47,97.98,246983800,0,3.1233,3.296501484,-0.011511821,-0.001714057,4,20,Call,90.0148,101.4803,105.4846,94.7459
8/29/14,101.79,102.9,100.7,233048700,0,1.1034,1.151182116,0.035666743,0.006182074,7,23,Put,90.2366,92.1012,95.4827,95.8493
9/5/14,103.06,103.74,97.79,322672500,0,-3.3009,-3.566674302,-0.026460125,0.013259016,8,23,Call,90.2548,90.2837,92.9712,92.5484
9/12/14,99.3,103.08,96.14,461559500,0,2.5154,2.646012467,0.006933646,0.035487295,6,7,Put,90.2837,92.9712,96.8681,95.0638
9/19/14,102.81,103.05,98.89,296789500,0,-0.6546,-0.69336463,0.002083579,0.031695617,6,10,Put,90.8815,87.8658,88.6009,94.4092
9/26/14,101.8,102.94,97.72,337730724,0,-0.1963,-0.208357879,0.011343314,0.022803169,4,11,Put,91.3327,94.1942,93.1562,94.2129
10/3/14,98.65,101.54,98.04,247749150,0,-1.0567,-1.13433137,-0.011019787,0.023799738,11,21,Call,91.6226,88.5928,89.4477,93.1562
10/10/14,99.95,102.38,98.31,280258156,0,1.038,1.101978678,0.031330509,0.00924349,4,8,Put,91.9949,87.4541,89.5796,94.1942
10/17/14,101.33,101.78,95.18,358539741,0,-2.8615,-3.133050923,-0.071754234,0.014532044,3,8,Call,92.1012,95.4827,94.6035,91.3327
10/24/14,98.315,105.49,98.22,358532919,0,7.0601,7.175423405,-0.025740551,0.012745775,7,11,Call,92.2234,90.2548,90.2837,98.3928
10/31/14,104.85,108.04,104.7,220230607,0,2.5996,2.574055077,-0.013531267,0.020614704,0,6,Call,92.5484,95.8493,94.7459,100.9924
11/7/14,108.22,110.3,107.72,199952812,0.47,1.3853,1.353126706,-0.04527893,0.013598115,5,20,Call,92.6083,100.5358,103.1815,102.3777
11/14/14,109.02,114.19,108.4,205166680,0,4.8554,4.527892973,-0.019661961,0.004851583,6,8,Call,92.6422,90.2366,92.1012,107.2331
11/21/14,114.27,117.57,113.3,233414685,0,2.1507,1.966196091,-0.020684172,0.00475917,4,12,Call,92.7707,92.6083,100.5358,109.3838
11/28/14,116.85,119.75,116.62,100105403,0,2.3103,2.068417222,0.034173987,0.002649555,3,3,Put,92.9712,96.8681,92.7707,111.6941
12/5/14,118.81,119.25,111.27,266701088,0,-3.6909,-3.417398744,0.048026324,0.013780977,3,20,Put,93.0588,92.2234,90.2548,108.0032
12/12/14,114.1,114.85,109.35,259937920,0,-4.9493,-4.802632409,-0.018338888,0.005929493,3,7,Call,93.1562,94.2129,94.4092,103.0539
12/19/14,110.7,113.24,106.26,328856576,0,1.9252,1.833888841,-0.019388219,0.005139391,7,29,Call,93.4055,92.6422,90.2366,104.9791
12/26/14,112.16,114.52,111.97,119396530,0,2.0756,1.938821929,0.042623459,0.016658719,6,10,Put,94.1942,93.1562,94.2129,107.0547
1/2/15,113.79,114.77,107.35,152088374,0,-4.3765,-4.262345853,-0.023926019,0.014623634,7,11,Call,94.2129,94.4092,95.0638,102.6782
1/9/15,108.29,113.25,104.63,282868187,0,2.5169,2.392601937,0.056797473,0.018191692,4,8,Put,94.4092,95.0638,92.5484,105.1951
1/16/15,112.6,112.8,105.2,304226647,0,-5.6537,-5.679747321,-0.061869205,0.010732235,5,29,Call,94.6035,96.9512,91.9949,99.5414
1/23/15,107.84,113.75,106.5,198737041,0,6.5647,6.18692045,-0.035677868,0.022272319,9,17,Call,94.7459,91.6226,88.5928,106.1061
1/30/15,113.74,120,109.03,465842684,0,3.9257,3.567786767,-0.018727961,0.015130233,6,10,Call,95.0638,92.5484,95.8493,110.0318
2/6/15,118.05,120.51,116.08,270757404,0.47,2.1,1.87279612,-0.064132557,0.007381561,10,9,Call,95.3184,95.4344,93.4055,112.1318
2/13/15,118.55,127.48,118.43,303206785,0,7.6841,6.41325567,-0.018649733,0.020809353,5,2,Call,95.4344,93.4055,92.6422,119.8159
2/20/15,127.49,129.5,126.92,194354942,0,2.277,1.864973311,0.008056666,0.008132986,3,6,Put,95.4827,94.6035,96.9512,122.0929
2/27/15,130.02,133.6,126.61,368216362,0,-0.9758,-0.805666582,0.014692108,-0.001332843,3,9,Put,95.8493,94.7459,91.6226,121.1171
3/6/15,129.25,130.28,125.76,246938492,0,-1.7537,-1.46921083,0.024355205,0.000442972,3,10,Put,96.8681,92.7707,92.6083,119.3634
3/13/15,127.96,129.57,121.63,326514045,0,-2.838,-2.435520496,-0.018348253,0.03399353,5,5,Call,96.9512,91.9949,87.4541,116.5254
3/20/15,123.88,129.2451,122.87,266672975,0,2.178,1.834825287,0.021500815,-0.007675743,8,16,Put,98.1962,98.9164,93.0588,118.7034
3/27/15,127.12,128.04,122.6,209326175,0,-2.4985,-2.150081451,-0.016517077,0.004798774,6,12,Call,98.3928,91.3327,94.1942,116.2049
4/2/15,124.05,126.49,123.1,162031791,0,1.9516,1.651707693,-0.014005114,-0.002532623,4,22,Call,98.9164,93.0588,92.2234,118.1565
4/10/15,124.47,128.1218,124.33,182207413,0,1.6783,1.400511371,0.018837927,0.010487671,6,2,Put,99.5414,105.1951,102.6782,119.8348
4/17/15,128.37,128.57,124.46,171186168,0,-2.2157,-1.883792683,-0.042447062,0.011673175,7,23,Call,100.1735,104.6416,103.8742,117.6191
4/24/15,125.57,130.63,125.17,207440679,0,5.2139,4.244706227,0.010314281,0.014995787,5,8,Put,100.5358,103.1815,101.2712,122.833
5/1/15,132.31,134.54,124.58,420972321,0,-1.254,-1.031428125,0.006243762,0.020054558,12,9,Put,100.5808,110.2813,109.8629,121.579
5/8/15,129.5,130.57,123.36,271891981,0.52,-0.7544,-0.624376162,-0.00893093,0.021034099,6,5,Call,100.6804,95.3184,95.4344,120.8246
5/15/15,127.39,129.49,124.82,208301514,0,1.0888,0.893092966,-0.028443784,0.00621149,4,7,Call,100.9924,98.3928,91.3327,121.9134
5/22/15,128.38,132.97,128.36,217297426,0,3.5692,2.844378424,0.017347573,0.018468183,3,16,Put,101.2712,108.1003,113.6878,125.4826
5/29/15,132.6,132.91,129.12,198148567,0,-2.1397,-1.734757331,0.012669982,0.005480049,9,8,Put,101.4707,101.7107,98.1962,123.3429
6/5/15,131.2,131.39,128.36,170840884,0,-1.5432,-1.266998195,0.011638019,0.02245652,7,16,Put,101.4803,105.4846,104.3419,121.7997
6/12/15,128.9,130.18,125.62,220114589,0,-1.4012,-1.163801875,0.00450196,0.017306883,5,20,Put,101.7107,98.1962,98.9164,120.3985
6/19/15,126.1,128.31,125.71,198525255,0,-0.5396,-0.450196022,-0.001183324,0.005788718,6,8,Call,102.3777,100.9924,98.3928,119.8589
6/26/15,127.49,129.8,126.51,195594004,0,0.142,0.118332446,0.002451812,0.02581744,3,8,Put,102.6782,107.0547,104.9791,120.0009
7/2/15,125.46,126.94,124.48,150981872,0,-0.2935,-0.245181167,0.02563237,0.027727351,11,8,Put,103.0539,108.0032,111.6941,119.7074
7/10/15,124.94,126.23,119.22,275718368,0,-2.9917,-2.563236994,-0.0489121,0.011373158,12,16,Call,103.1815,101.2712,108.1003,116.7157
7/17/15,125.03,129.62,124.32,189245034,0,6.0024,4.891210017,0.041124724,0.00553335,2,22,Put,103.8742,106.2249,105.0787,122.7181
7/24/15,130.97,132.97,121.99,344269021,0,-4.8474,-4.112472396,0.026380799,0.01192809,9,5,Put,103.9189,107.7421,100.5808,117.8707
7/31/15,123.09,123.91,120.91,191598511,0,-3.0296,-2.638079921,0.04531284,0.020981773,5,8,Put,104.3419,105.619,101.4707,114.8411
8/7/15,121.5,122.57,112.1,384072497,0.52,-4.9782,-4.531283991,-0.003793934,0.03193482,6,12,Call,104.3988,100.6804,95.3184,109.8629
8/14/15,116.53,119.99,109.63,345185326,0,0.4184,0.379393424,0.096444848,0.013835869,12,24,Put,104.6416,103.8742,106.2249,110.2813
8/21/15,116.04,117.65,105.645,320509056,0,-9.7005,-9.644484832,-0.066467054,0.011877149,8,8,Call,104.9746,109.0925,107.8942,100.5808
8/28/15,94.87,113.31,92,500362965,0,7.1613,6.64670542,0.036790228,0.010461265,6,14,Put,104.9791,103.0539,108.0032,107.7421
9/4/15,112.13,114.53,107.36,298194194,0,-3.8232,-3.679022776,-0.043253818,0.013139918,4,16,Call,105.0787,104.3988,100.6804,103.9189
9/11/15,111.65,114.21,109.77,252662734,0,4.6981,4.325381846,0.006699155,0.012936587,4,3,Put,105.1951,102.6782,107.0547,108.617
9/18/15,116.58,116.89,111.87,277276007,0,-0.7228,-0.669915528,-0.010984256,0.005297109,5,14,Call,105.4846,104.3419,105.619,107.8942
9/25/15,113.67,116.69,112.37,242696241,0,1.1983,1.098425648,0.039227585,0.023414905,9,12,Put,105.6022,106.6294,104.9746,109.0925
10/2/15,113.85,114.57,107.31,311138027,0,-4.1179,-3.922758458,-0.015519172,0.013623918,6,9,Call,105.619,101.4707,101.7107,104.9746
10/9/15,109.88,112.28,108.21,262432987,0,1.6548,1.551917201,0.00972707,0.008996794,9,19,Put,105.8681,106.2684,110.4599,106.6294
10/16/15,112.73,112.75,109.56,184884970,0,-1.0272,-0.972707008,-0.067517892,0.005893405,2,11,Call,106.1061,99.5414,105.1951,105.6022
10/23/15,110.8,119.228,110.11,222074893,0,7.6463,6.751789207,-0.00351524,0.006478827,12,12,Call,106.2249,105.0787,104.3988,113.2485
10/30/15,118.08,121.22,113.99,322362121,0,0.3995,0.351524004,-0.017112829,0.007493428,10,11,Call,106.2684,110.4599,113.2573,113.648
11/6/15,119.87,123.82,119.61,195203256,0.52,1.9787,1.711282948,0.077622136,0.00548424,7,3,Put,106.6294,104.9746,109.0925,115.6267
11/13/15,120.96,121.81,112.27,216555289,0,-8.3287,-7.762213648,-0.058340947,0.01434096,5,20,Call,107.0547,104.9791,103.0539,107.298
11/20/15,111.38,119.92,111,189947415,0,6.6477,5.834094661,0.012648137,0.005535679,5,22,Put,107.2331,102.3777,100.9924,113.9457
11/27/15,119.27,119.73,117.12,109720453,0,-1.4232,-1.264813704,-0.01025,0.014131333,4,8,Call,107.298,115.6267,113.648,112.5225
12/4/15,117.99,119.41,114.22,206765745,0,1.1653,1.025000044,0.051688108,0.010518371,16,15,Put,107.3034,109.1487,107.4596,113.6878
12/11/15,118.98,119.86,112.851,188853944,0,-5.5875,-5.168810817,0.067433782,0.018924648,5,7,Put,107.4596,105.8681,106.2684,108.1003
12/18/15,112.18,112.8,105.81,315791335,0,-6.8291,-6.743378177,-0.018513978,0.017428431,6,9,Call,107.7421,100.5808,110.2813,101.2712
12/24/15,107.28,109,105.57,126634011,0,1.9103,1.85139778,0.026315999,-0.000466747,9,36,Put,107.8942,108.617,103.9189,103.1815
12/31/15,107.59,109.43,104.82,123761546,0,-2.6457,-2.631599888,0.085602478,0.007288177,4,17,Put,108.0032,111.6941,109.3838,100.5358
1/8/16,102.61,105.85,96.43,343790211,0,-7.9275,-8.56024784,-0.001750553,0.007526007,7,17,Call,108.1003,113.6878,112.5225,92.6083
1/15/16,98.97,101.19,95.36,304337253,0,0.1624,0.175055271,-0.042298755,0.014233452,7,6,Call,108.617,103.9189,107.7421,92.7707
1/22/16,98.41,101.46,93.42,243384093,0,4.0974,4.22987547,0.041915131,0.016300805,15,14,Put,109.0925,107.8942,108.617,96.8681
1/29/16,101.52,101.53,92.39,380336530,0,-3.8969,-4.191513071,0.029767278,0.017921918,7,17,Put,109.1487,107.4596,105.8681,92.9712
2/5/16,96.47,97.33,93.69,217154766,0.52,-2.6875,-2.976727804,0.000320205,0.015567698,4,10,Put,109.3838,107.2331,102.3777,90.2837
2/12/16,93.13,96.35,92.59,231122263,0,-0.0289,-0.032020458,-0.021345992,0.008056627,1,6,Call,109.4788,111.6255,100.1735,90.2548
2/19/16,95.02,98.89,94.61,168316315,0,1.9686,2.134599245,-0.00897712,0.008750679,3,13,Call,109.8091,109.4788,111.6255,92.2234
2/26/16,96.31,98.0237,93.32,159052926,0,0.8354,0.897711984,-0.059217683,0.008072002,2,15,Call,109.8629,114.8411,117.8707,93.0588
3/4/16,96.86,103.75,96.65,201803826,0,5.8576,5.921768281,0.007334296,-0.001296804,6,22,Put,110.0318,106.1061,99.5414,98.9164
3/11/16,102.39,102.83,100.15,155221501,0,-0.7202,-0.733429603,-0.034553887,0.006218105,6,26,Call,110.2813,109.8629,114.8411,98.1962
3/18/16,101.91,106.5,101.78,182073165,0,3.5145,3.455388666,0.002365215,-0.008051105,1,17,Put,110.4599,113.2573,114.2578,101.7107
3/24/16,105.93,107.65,104.89,119783503,0,-0.24,-0.236521479,-0.039276077,0.011715319,6,29,Call,110.7901,109.8091,109.4788,101.4707
4/1/16,106,110.42,104.88,147965003,0,4.1483,3.927607722,0.01223957,0.017625196,11,23,Put,111.2577,107.3034,109.1487,105.619
4/8/16,110.42,112.19,108.121,145722543,0,-1.2771,-1.223957011,-0.010832861,0.012479611,10,11,Call,111.6255,100.1735,104.6416,104.3419
4/15/16,108.97,112.39,108.66,162310051,0,1.1427,1.083286091,0.03945889,0.010089657,2,13,Put,111.6941,109.3838,107.2331,105.4846
4/22/16,108.89,108.95,104.62,189053016,0,-4.0043,-3.945889005,0.127373499,0.002919248,6,22,Put,112.1318,110.0318,106.1061,101.4803
4/29/16,105,105.65,92.51,349424063,0,-11.4655,-12.73734986,0.004858249,-0.010091727,3,18,Put,112.5225,113.9457,107.298,90.0148
5/6/16,93.965,95.9,91.85,225607242,0.57,-0.4352,-0.485824898,0.024304178,0.007375965,6,17,Put,113.0835,113.767,113.23,89.5796
5/13/16,93,93.77,89.47,216049836,0,-2.1255,-2.430417785,-0.049359258,0.004790537,5,9,Call,113.23,111.2577,107.3034,87.4541
5/20/16,92.39,95.43,91.65,212707154,0,4.5408,4.935925796,-0.051121595,0.01623799,3,8,Call,113.2485,105.6022,106.6294,91.9949
5/27/16,95.87,100.73,95.67,204473324,0,4.9563,5.112159519,0.024816207,-0.005847385,3,14,Put,113.2573,114.2578,110.7901,96.9512
6/3/16,99.6,100.4,96.63,140176985,0,-2.3477,-2.481620659,-0.009207951,0.000909172,2,14,Call,113.648,113.2485,105.6022,94.6035
6/10/16,97.99,101.89,97.55,124864375,0,0.8792,0.920795076,0.036715048,0.015454754,13,16,Put,113.6878,112.5225,113.9457,95.4827
6/17/16,98.69,99.12,95.3,191732699,0,-3.3815,-3.671504823,0.020663456,0.00558574,10,13,Put,113.767,113.23,111.2577,92.1012
6/24/16,96,96.89,92.65,206728924,0,-1.8646,-2.066345585,-0.025966568,0.008841713,7,19,Call,113.9457,107.298,115.6267,90.2366
7/1/16,93,96.465,91.5,185461004,0,2.4056,2.596656815,-0.008171896,0.001883408,4,16,Call,114.2578,110.7901,109.8091,92.6422
7/8/16,95.39,96.89,94.37,112705961,0,0.7633,0.817189566,-0.02125963,0.016991703,7,14,Call,114.8411,117.8707,122.7181,93.4055
7/15/16,96.75,99.3,96.73,142910566,0,2.0289,2.125962965,0.001216974,0.013026637,4,15,Put,115.1241,113.0835,113.767,95.4344
7/22/16,98.7,101,98.31,147565456,0,-0.116,-0.121697385,-0.053257635,0.000614372,6,16,Call,115.6267,113.648,113.2485,95.3184
7/29/16,98.25,104.55,96.42,256571090,0,5.362,5.325763505,-0.035617268,0.01029159,7,8,Call,116.2049,118.7034,116.5254,100.6804
8/5/16,104.41,107.65,104,170149120,0.57,3.7184,3.561726763,-0.006470388,0.006412426,8,13,Call,116.2274,115.1241,113.0835,104.3988
8/12/16,107.52,108.94,107.16,124505869,0,0.6799,0.647038839,-0.010790314,0.017867199,5,17,Call,116.5254,119.3634,121.1171,105.0787
8/19/16,108.14,110.23,108.08,132371408,0,1.1462,1.079031376,0.022630259,0.009756117,4,5,Put,116.7157,119.7074,120.0009,106.2249
8/26/16,108.86,109.32,106.31,123605519,0,-2.3507,-2.263025852,-0.007333603,0.00730264,3,21,Call,117.1648,116.2274,115.1241,103.8742
9/2/16,106.62,108,105.5,133000624,0,0.7674,0.733360346,0.044603613,0.007932212,6,21,Put,117.6191,119.8348,118.1565,104.6416
9/9/16,107.9,108.76,103.13,168803729,0,-4.4681,-4.460361273,-0.102593045,0.018834359,4,11,Call,117.8707,122.7181,116.7157,100.1735
9/16/16,102.65,116.13,102.53,390309366,0,11.452,10.25930455,0.019608363,0.015971091,4,13,Put,118.1565,116.2049,118.7034,111.6255
9/23/16,115.19,116.18,111.55,201095635,0,-2.1467,-1.960836253,-0.003007947,0.004216606,2,13,Call,118.7034,116.5254,119.3634,109.4788
9/30/16,111.64,114.64,111.55,156384035,0,0.3303,0.300794743,-0.008854582,0.013706775,1,8,Call,119.0687,117.1648,116.2274,109.8091
10/7/16,112.71,114.56,112.28,126029440,0,0.981,0.885458177,-0.030349788,0.009863191,5,8,Call,119.3634,121.1171,122.0929,110.7901
10/14/16,115.02,118.69,114.72,208708383,0,3.4677,3.034978794,0.008833868,-0.004045022,3,13,Put,119.7074,120.0009,119.8589,114.2578
10/21/16,117.33,118.21,113.8,115531434,0,-1.0005,-0.883386766,0.025325027,0.015208217,4,9,Put,119.8159,112.1318,110.0318,113.2573
10/28/16,117.1,118.36,113.31,210225569,0,-2.7974,-2.532502745,0.039442581,0.019102868,7,15,Put,119.8348,118.1565,116.2049,110.4599
11/4/16,113.65,114.23,108.11,156346518,0.57,-4.1915,-3.944258124,0.00378112,-0.000375586,2,11,Put,119.8589,120.3985,121.7997,106.2684
11/11/16,110.08,111.72,105.83,207268979,0,-0.4003,-0.378112009,-0.014810217,0.005008146,3,14,Call,120.0009,119.8589,120.3985,105.8681
11/18/16,107.71,110.54,104.08,198341456,0,1.5915,1.481021705,-0.015475219,0.00810877,4,10,Call,120.3985,121.7997,123.3429,107.4596
11/25/16,110.12,112.42,110.01,94132421,0,1.6891,1.547521867,0.017197032,-0.01526207,3,14,Put,120.8246,121.579,122.833,109.1487
12/2/16,111.43,112.465,108.85,155499850,0,-1.8453,-1.719703197,-0.03554181,0.006049227,6,23,Call,121.1171,122.0929,119.8159,107.3034
12/9/16,110,114.7,108.25,151989664,0,3.9543,3.554180969,-0.017418529,0.007205521,4,15,Call,121.579,122.833,117.6191,111.2577
12/16/16,113.29,116.73,112.49,195015700,0,1.9723,1.741852866,-0.004720174,0.003952847,6,17,Call,121.7997,123.3429,125.4826,113.23
12/23/16,115.8,117.5,115.59,113322891,0,0.537,0.472017369,0.006044206,0.014209273,2,9,Put,121.9134,120.8246,121.579,113.767
12/30/16,116.52,118.0166,115.43,84828531,0,-0.6835,-0.604420627,-0.01772522,0.009873418,4,2,Call,122.0929,119.8159,112.1318,113.0835
1/6/17,115.8,118.16,114.76,103845468,0,2.0406,1.772522,-0.009492598,0.011259162,3,7,Call,122.7181,116.7157,119.7074,115.1241
1/13/17,117.95,119.93,117.94,138810760,0,1.1033,0.949259813,-0.008000696,0.022660684,5,7,Call,122.833,117.6191,119.8348,116.2274
1/20/17,118.34,120.5,118.22,116347987,0,0.9374,0.800069645,-0.015989929,0.016766285,4,6,Call,123.3429,125.4826,121.9134,117.1648
1/27/17,120,122.44,119.5,124748449,0,1.9039,1.59899285,-0.055236761,0.000586002,4,9,Call,125.4826,121.9134,120.8246,119.0687
2/3/17,120.93,130.49,120.62,249781248,0,6.9615,5.523676071,-0.027197216,-0.008157445,1,15,Call,126.0302,119.0687,117.1648,126.0302
2/10/17,129.13,132.94,128.9,136449154,0.57,3.5235,2.719721629,-0.026525392,0.019280135,2,11,Call,129.5537,126.0302,119.0687,129.5537
2/17/17,133.08,136.27,132.75,136667496,0,3.5301,2.652539227,-0.006878076,0.000383283,2,6,Call,133.0838,129.5537,126.0302,133.0838
2/24/17,136.23,137.48,135.28,87908859,0,0.9217,0.68780759,-0.022320813,0.013920117,5,9,Call,134.0055,133.0838,129.5537,134.0055
3/3/17,137.14,140.2786,136.28,127936976,0,3.0594,2.232081299,0.004599915,-0.001368146,7,10,Put,136.4373,137.0649,134.0055,137.0649
3/10/17,139.365,139.98,137.05,99672282,0,-0.6276,-0.459991513,-0.00607194,0.001135185,4,8,Call,137.0649,134.0055,133.0838,136.4373
3/17/17,138.85,141.02,138.82,121539506,0,0.8335,0.607193955,-0.004621915,0.015755561,6,7,Call,137.2708,136.4373,137.0649,137.2708
3/24/17,140.4,142.8,139.73,129673979,0,0.6374,0.462191516,-0.021021584,0.014740339,7,11,Call,137.9082,137.2708,136.4373,137.9082
3/31/17,139.39,144.5,138.62,127008757,0,2.9613,2.102158381,0.002232567,0.005995814,7,17,Put,138.3102,140.5557,140.8695,140.8695
4/7/17,143.71,145.46,143.05,105402499,0,-0.3138,-0.223256688,0.016235245,-0.005216356,2,13,Put,139.5065,138.3102,140.5557,140.5557
4/13/17,143.6,143.8792,140.06,87485653,0,-2.2455,-1.623524512,-0.008575228,0.008111166,4,9,Call,140.0774,146.684,153.0543,138.3102
4/21/17,141.48,142.92,140.45,89248503,0,1.1963,0.857522768,-0.009606722,-0.000754142,2,9,Call,140.5557,140.8695,137.9082,139.5065
4/28/17,143.5,144.9,143.18,89143525,0,1.3532,0.960672215,-0.035647438,-0.000408286,5,10,Call,140.8597,139.5065,138.3102,140.8597
5/5/17,145.1,148.98,144.27,167777285,0,5.2069,3.564743754,-0.049629036,0.005272443,4,4,Call,140.8695,137.9082,137.2708,146.0666
5/12/17,149.03,156.42,149.03,167770544,0.63,7.6277,4.962903634,0.019861832,0.011706223,2,5,Put,141.8004,144.0256,140.0774,153.6943
5/19/17,156.01,156.65,149.71,154981942,0,-2.9932,-1.986183246,-0.003580999,-0.006985483,9,22,Call,141.958,141.8004,144.0256,150.7011
5/26/17,154,154.9,152.67,101565411,0,0.5416,0.358099928,-0.011836322,0.009431537,2,9,Call,144.0256,140.0774,146.684,151.2427
6/2/17,153.42,155.45,152.22,86663811,0,1.8116,1.183632214,0.043428731,-0.001912241,6,4,Put,146.0666,140.8597,139.5065,153.0543
6/9/17,154.34,155.98,146.02,93152454,0,-6.3703,-4.342873115,0.047163925,0.022560239,0,7,Put,146.684,153.0543,151.2427,146.684
6/16/17,145.74,147.5,142.2,217066551,0,-6.6066,-4.716392509,-0.027413182,0.013205617,2,9,Call,146.7431,141.958,141.8004,140.0774
6/23/17,143.66,147.16,143.66,121757322,0,3.9482,2.74131821,0.01569248,0.01659654,5,14,Put,147.196,147.9541,146.7431,144.0256
6/30/17,147.17,148.28,142.28,125310202,0,-2.2252,-1.569248042,-0.001110188,0.002023335,0,4,Call,147.9541,146.7431,141.958,141.8004
7/7/17,144.88,145.3,142.41,76896820,0,0.1576,0.111018752,-0.032608688,0.016598617,2,8,Call,150.1558,158.0545,156.8188,141.958
7/14/17,144.11,149.33,143.37,107844162,0,4.7851,3.260868824,-0.008184971,0.009771817,3,6,Call,150.7011,153.6943,146.0666,146.7431
7/21/17,148.82,151.74,148.57,103297255,0,1.211,0.818497088,0.005150276,0.014394812,4,2,Put,151.2427,150.7011,153.6943,147.9541
7/28/17,150.58,153.99,147.3,103916337,0,-0.7581,-0.515027582,-0.044056428,0.020036903,6,8,Call,152.3603,150.1558,158.0545,147.196
8/4/17,149.9,159.75,148.13,159721244,0,6.7838,4.405642818,-0.010933191,0.006670509,0,7,Call,153.0543,151.2427,150.7011,153.9798
8/11/17,157.06,161.83,154.63,148310594,0.63,1.7021,1.093319133,-0.000127166,0.015241969,3,18,Call,153.5268,152.3603,150.1558,155.6819
8/18/17,159.32,162.51,156.72,130951564,0,0.0198,0.012716624,-0.014763204,0.004858905,5,8,Call,153.6943,146.0666,140.8597,155.7017
8/25/17,157.5,160.74,155.1101,110686493,0,2.3331,1.476320405,-0.025540629,0.011600149,2,14,Call,153.9798,147.196,147.9541,158.0348
9/1/17,160.14,164.94,159.93,124482489,0,4.1421,2.554062878,0.03416746,0.02089399,2,2,Put,154.466,155.1975,153.5268,162.1769
9/8/17,163.75,164.25,158.53,100402255,0,-5.3581,-3.416745951,-0.007818189,0.019109038,3,14,Call,155.1975,153.5268,152.3603,156.8188
9/15/17,160.5,163.96,157.91,217839085,0,1.2357,0.78181893,0.052603363,0.011189102,1,2,Put,155.6819,153.9798,147.196,158.0545
9/22/17,160.11,160.5,150.56,182738115,0,-7.8987,-5.260336264,-0.014468992,0.022436361,4,3,Call,155.7017,155.6819,153.9798,150.1558
9/29/17,149.99,154.7189,149.16,152105993,0,2.2045,1.446899225,-0.007598022,0.008700087,7,5,Call,155.8069,159.2397,170.1633,152.3603
10/6/17,154.26,155.49,152.46,91971974,0,1.1665,0.759802197,-0.010764993,0.025068201,4,14,Call,156.8188,162.1769,158.0348,153.5268
10/13/17,155.81,158,155.1,80597481,0,1.6707,1.076499299,0.00473567,0.023234352,3,10,Put,158.0348,155.7017,155.6819,155.1975
10/20/17,157.9,160.87,155.02,124593299,0,-0.7315,-0.473566999,-0.04170464,-0.005310267,4,12,Call,158.0545,156.8188,162.1769,154.466
